name,address,year
"Xiang, Lin","Univ Kentucky, Dept Biol, Lexington, KY 40506 USA",2022
"Xiang, Lin","Univ Kentucky, Dept STEM Educ, Sci Educ, Lexington, KY 40506 USA",2022
"Hu, Jiong","Univ Nebraska Lincoln, Lincoln, NE USA",2022
"Pang, Ethan Loke-Wee","Nanyang Technol Univ, Univ Wellbeing Off, Singapore, Singapore",2022
"Jiang, Zhehan","Peking Univ, Beijing, Peoples R China",2022
"Shi, Dexin","Univ South Carolina, Columbia, SC 29208 USA",2022
"Liu, Ren","Univ Calif Merced, Merced, CA USA",2022
"She, Caitriona Ni","Trinity Coll Dublin, Dublin, Ireland",2022
"Ji, Hyangeun","Temple Univ, Coll Educ & Human Dev, Philadelphia, PA 19122 USA",2022
"Huang, Ting","Univ Groningen, Dept Linguist & English Language Neurolinguist &, Fac Arts, Groningen, Netherlands",2022
"Cheng, Britte Haugan","Menlo Educ Res, Menlo Pk, CA 94025 USA",2022
"Zhang, You","Univ Toronto, Ontario Inst Studies Educ, Toronto, ON, Canada",2022
"Tan, Maw Pin","Univ Malaya, Dept Med, Div Geriatr Med, Kuala Lumpur, Malaysia",2022
"Tan, Maw Pin","Sunway Univ, Sch Healthcare & Med Sci, Dept Med Sci, Subang Jaya, Malaysia",2022
"Chen, Tzu-Hua","Concordia Univ, Dept Educ, 1455 Maisonneuve West, Montreal, PQ H3G 1M8, Canada",2022
"Li, Qiujie","Univ Calif Irvine, Sch Educ, 3200 Educ Dr, Irvine, CA 92697 USA",2022
"Ban, Maricela","Univ Calif Irvine, Sch Educ, 3200 Educ Dr, Irvine, CA 92697 USA",2022
"Liu, Yujia","Univ Calif Irvine, Sch Educ, 3200 Educ Dr, Irvine, CA 92697 USA",2022
"Xu, Di","Univ Calif Irvine, Sch Educ, 3200 Educ Dr, Irvine, CA 92697 USA",2022
"Yan, Veronica X.","Univ Texas Austin, Dept Educ Psychol, 1912 Speedway Stop D5000, Austin, TX 78712 USA",2022
"Chang, Yunjeong","SUNY Buffalo, Buffalo, NY USA",2022
"Yu, Dongning","Toronto Metropolitan Univ, Ted Rogers Sch Management, 350 Victoria St, Toronto, ON M5B 2K3, Canada",2022
"Chen, Wei-Fan","Penn State Univ, Informat Sci & Technol, State Coll, PA USA",2022
"Wu, Chuhao","Penn State Univ, Coll Informat Sci & Technol, University Pk, PA 16802 USA",2022
"Mu, Enrique","Carlow Univ, Dept Business Management Accounting & Eth, Pittsburgh, PA 15213 USA",2022
"Tang, Kok-Sing","Curtin Univ, Sch Educ, GPO Box U1987, Perth, WA 6845, Australia",2022
"Chang, Jina","Curtin Univ, Sch Educ, GPO Box U1987, Perth, WA 6845, Australia",2022
"Chang, Jina","Seoul Seongil Elementary Sch, 33 Seongnae Ro 15 Gil, Seoul, South Korea",2022
"Zhu, Xiaotong","Univ Lincoln, Lincoln Higher Educ Res Inst, One Campus Way, Lincoln, England",2022
"Niu, Megan E.","Brigham Young Univ, Dept Biol, Provo, UT 84602 USA",2022
"Lu, Xuefei Sophie","Univ Lancaster, Dept Educ Res, Lancaster, England",2022
"Liu, Ren","Univ Cent Florida, Orlando, FL 32803 USA",2022
"Tang, Siah Ying","Monash Univ Malaysia, Sch Engn, Chem Engn Discipline, Bandar Sunway 47500, Selangor Darul, Malaysia",2022
"Li, Yanna","Newcastle Univ, Newcastle Upon Tyne, Tyne & Wear, England",2022
"Zhang, Sheldon X.","Univ Massachusetts, Sch Criminol & Justice Studies, Lowell, MA USA",2022
"Xu, Zhenhua","Univ Toronto, Dept Appl Psychol & Human Dev, Toronto, ON, Canada",2022
"Tan, Tanya","Univ British Columbia, Dept Chem, Vancouver, BC V6T 1Z1, Canada",2022
"Zhang, Zuxing","Univ British Columbia, Fac Sci, Skylight Sci Ctr Learning & Teaching, Off Dean, Vancouver, BC V6T 1Z4, Canada",2022
"Li, Yibo","Univ Rhode Isl, Coll Pharm, Dept Biomed & Pharmaceut Sci, Kingston, RI 02881 USA",2022
"Huang, Runke","Univ Oxford, Dept Educ, Oxford, England",2022
"Zheng, Hao","Univ Alberta, Dept Psychol, Edmonton, AB, Canada",2022
"Yang, Weipeng","Educ Univ Hong Kong, Dept Early Childhood Educ, Tai Po, Room B2-2-F-27,10 Ping Rd, Hong Kong",2022
"Li, Hui","Shanghai Normal Univ, Shanghai Inst Early Childhood Educ, Shanghai, Zhejiang, Peoples R China",2022
"Su, Yunwen","Univ Utah, Salt Lake City, UT USA",2022
"Min, Feng","Walailak Univ, Sch Languages & Gen Educ, Nakhon Si Thammarat, Thailand",2022
"Chen, Jing","Huazhong Agr Univ, Wuhan, Peoples R China",2022
"Zhang, Lawrence Jun","Univ Auckland, Auckland, New Zealand",2022
"Zhou, Yalun","Rensselaer Polytech Inst, 110 8th St, Troy, NY 12180 USA",2022
"Su, Hui","Rensselaer Polytech Inst, 110 8th St, Troy, NY 12180 USA",2022
"Chen, Yue","Rensselaer Polytech Inst, 110 8th St, Troy, NY 12180 USA",2022
"Zhu, Houming","Rensselaer Polytech Inst, 110 8th St, Troy, NY 12180 USA",2022
"Wang, Cixin","Univ Maryland, Dept Counseling Higher Educ & Special Educ, College Pk, MD 20742 USA",2022
"Liu, Jia Li","Univ Maryland, Asian Amer Studies Program, College Pk, MD 20742 USA",2022
"Mou, Leping","Ontario Inst Studies Educ, Dept Leadership Higher & Adult Educ, Toronto, ON, Canada",2022
"Ye, Rebecca","Stockholm Univ, Dept Educ, S-10691 Stockholm, Sweden",2022
"Lu, Luke","Nanyang Technol Univ, Div Linguist & Multilingual Studies, Singapore, Singapore",2022
"Zhao, Xian","Univ Manchester, Manchester Inst Educ, Ellen Wilkinson Bldg,Oxford Rd, Manchester M13 9PL, Lancs, England",2022
"Le, Thomas","Univ Calif Berkeley, Mol & Cell Biol Program, Berkeley, CA 94720 USA",2022
"Lai, Cindy J.","Univ Calif San Francisco, Sch Med, San Francisco, CA USA",2022
"Sun, Jingjing","Univ Montana, Dept Teaching & Learning, Missoula, MT 59812 USA",2022
"Bi, Shakila","Dr Shroffs Char Eye Hosp, New Delhi, India",2022
"Huang, Youqi","Lynbrook High Sch, San Jose, CA USA",2022
"Gu, Peter","Victoria Univ Wellington, Sch Linguist & Appl Language Studies, Wellington, New Zealand",2022
"Rao, Neeraj","All India Inst Med Sci, Dept Burns & Plast Surg, Rishikesh, Uttaranchal, India",2022
"Li, Yanqi R.","Appl Games & Simulat, Perth, WA, Australia",2022
"Yu, Alder","Univ Wisconsin, Biol Dept, La Crosse, WI 54601 USA",2022
"Han, Jeoung Yeoun","Pai Chai Univ, Daejeon, South Korea",2022
"Li, Miao","Univ Houston, Coll Educ, Houston, TX 77004 USA",2022
"Cao, Lei","Hiroshima Univ, Higashihiroshima, Japan",2022
"Cheng, Liying","Queens Univ, Fac Educ, Kingston, ON, Canada",2022
"Liu, Hui","Zhejiang Univ, Coll Educ, Hangzhou, Mainland China, Peoples R China",2022
"Meng, Nanxi","Univ North Texas, World Languages Literatures & Cultures, Denton, TX 76203 USA",2022
"Wang, Minjuan","San Diego State Univ, Learning Design & Technol, San Diego, CA 92182 USA",2022
"Liu, Changrong","Australian Res Council, OzGrav Melbourne, Ctr Excellence Gravitat Wave Discovery, Parkville, Vic 3010, Australia",2022
"Liu, Changrong","Univ Melbourne, Dept Elect & Elect Engn, Parkville, Vic 3010, Australia",2022
"Cao, Huy Tuong","Univ Adelaide, Dept Phys, Adelaide, SA 5005, Australia",2022
"Cao, Huy Tuong","Univ Adelaide, Inst Photon & Adv Sensing IPAS, Adelaide, SA 5005, Australia",2022
"Cao, Huy Tuong","Australian Res Council, OzGrav Adelaide, Ctr Excellence Gravitat Wave Discovery, Adelaide, SA 5005, Australia",2022
"Ha, Nguyen Thi Ngoc","La Trobe Univ, Sch Educ, Melbourne, Vic, Australia",2022
"Lin, Shirley","United States Naval Acad, Dept Chem, Annapolis, MD 21402 USA",2022
"Liu, Nancy H.","Univ Calif Berkeley, Dept Psychol, 2121 Berkeley Way West, Berkeley, CA 94720 USA",2022
"Liu, Xin","Pacific Lutheran Univ, Sch Business, Tacoma, WA 98447 USA",2022
"Liu, Bo","Sichuan Vocat Coll Finance & Econ, Chengdu, Sichuan, Peoples R China",2022
"Gao, Fei","Hardin Simmons Univ, Kelley Coll Business, Abilene, TX 79601 USA",2022
"Xie, Xiuye","Missouri State Univ, Springfield, MO USA",2022
"Chu, Man-Wai","Univ Calgary, Werklund Sch Educ, Calgary, AB, Canada",2022
"Wang, Min","Zhejiang Univ, Inst Appl Linguist, 866 Yuhangtang Rd, Hangzhou 310058, Peoples R China",2022
"Gan, Qiao","Australian Natl Univ, Sch Literature Languages & Linguist, Baldessin Precinct Bldg 110, Canberra, ACT 2601, Australia",2022
"Zhan, Chen","Univ South Australia, UniSA STEM, Adelaide, SA, Australia",2022
"Li, Jiuyong","Univ South Australia, UniSA STEM, Adelaide, SA, Australia",2022
"Liu, Jixue","Univ South Australia, UniSA STEM, Adelaide, SA, Australia",2022
"Liu, Lin","Univ South Australia, UniSA STEM, Adelaide, SA, Australia",2022
Thuc Duy Le,"Univ South Australia, UniSA STEM, Adelaide, SA, Australia",2022
"Yang, Ying","Univ Manchester, Manchester Inst Educ, Manchester, Lancs, England",2022
"Min, Amy","ViiV Healthcare, Res Triangle Pk, NC USA",2022
"Wang, X. Christine","SUNY Buffalo, Fisher Price Endowed Early Childhood Res Ctr, Grad Sch Educ, Baldy 15, Buffalo, NY 14260 USA",2022
"Fang, Yanping","Nanyang Technol Univ, Natl Inst Educ, Dept Policy Curriculum & Leadership, Singapore, Singapore",2022
"Chen, Liwei","Australian Natl Univ, Canberra, ACT, Australia",2022
"Wang, Hui Ling","Univ Wollongong, Fac Business & Law, Wollongong, Australia",2022
"Wu, Ke","Univ Montana, Missoula, MT 59812 USA",2022
"Han, Dongsook","Korea Inst Publ Finance, Sejong, South Korea",2022
"Xie, Kui","Ohio State Univ, Coll Educ & Human Ecol, 29 Woodruff Ave,322A Ramseyer Hall, Columbus, OH 43210 USA",2022
"Liu, Ye","Kings Coll London, Dept Int Dev, London, England",2022
"Huang, Ying","Peking Univ, Grad Sch Educ, Room 509, Beijing 100871, Peoples R China",2022
"Liu, Ye","Kings Coll London, Room 416,NE Wing,Bush House,20 Aldwych, London WC2B 4PX, England",2022
"Yang, Tiange","UCL, Dept Psychol & Human Dev, London, England",2022
"Chang, Shin-Mee","Guro High Sch, Gamasanro 27, Seoul 08299, South Korea",2022
"Tang, Hengtao","Univ South Carolina, Columbia, SC 29208 USA",2022
"Xing, Wanli","Univ Florida, Gainesville, FL 32611 USA",2022
"Chen, Shu-Ching","Ritsumeikan Asia Pacific Univ, Coll Int Management, Beppu, Oita, Japan",2022
"Teng, Siao See","Nanyang Technol Univ, Natl Inst Educ, Singapore 637616, Singapore",2022
"Zhang, Lin","Athlone Inst Technol, Fac Engn & Informat, Westmeath, Ireland",2022
"Meng, Jing","Athlone Inst Technol, Fac Business & Hospitality, Westmeath, Ireland",2022
"Yang, Ji Seung","Univ Maryland, Dept Human Dev & Quantitat Methodol, College Pk, MD 20742 USA",2022
"Ma, Wenyue","Michigan State Univ, E Lansing, MI 48824 USA",2022
"Lin, Xi","East Carolina Univ, Greenville, NC 27858 USA",2022
"Huang, Xing","Univ Florida, 2423 Norman Hall Room 2-054,POB 117041, Gainesville, FL 32611 USA",2022
"Hong, Wonjoon","Univ Nevada, Carlson Educ Bldg 399F,4505 S Maryland Pkwy, Las Vegas, NV 89154 USA",2022
"Zhu, Meina","Wayne State Univ, Learning Design & Technol, 5425 Gullen Mall, Detroit, MI 48202 USA",2022
"Lu, Alexander","Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA",2022
"Dong, Vy M.","Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA",2022
"Han, Paul K. J.","Maine Med Ctr, Res Inst, Scarborough, ME USA",2022
"Zheng, Jia","Univ Maryland, Counseling Student Affairs & Higher Educ, College Pk, MD 20742 USA",2022
"Tan, Eugene K. B.","Singapore Management Univ, Singapore, Singapore",2022
"Guo, Brian H. W.","Univ Canterbury, Dept Civil & Nat Resources Engn, Christchurch, New Zealand",2022
"Jin, Ruoyu","London South Bank Univ, Sch Built Environm & Architecture, London, England",2022
"Chen, Xinxing","Univ New South Wales, Fac Engn, Sch Mech & Mfg Engn, Sydney, NSW, Australia",2022
"Wang, Xueli","Univ Wisconsin Madison, Dept Educ Leadership & Policy Anal, 270-H Educ Bldg Bascom Mall, Madison, WI 53706 USA",2022
"Zhu, Xiwei","Univ Wisconsin Madison, Dept Educ Leadership & Policy Anal, 270-H Educ Bldg Bascom Mall, Madison, WI 53706 USA",2022
"Li, Eric S.","Yale Univ, Sch Med, New Haven, CT USA",2022
"Zhao, Richard","Univ Calgary, Dept Comp Sci, Calgary, AB T2N 1N4, Canada",2022
"Tan, Lindsey N.","De La Salle Univ, Manila, Philippines",2022
"Zhang, Anna Y.","Penn State Univ, Dept Educ Psychol Counseling & Special Educ, University Pk, PA 16802 USA",2022
"Han, Turgay","Ordu Univ, Fac Sci & Letters, Izmir, Turkey",2022
"Chen, Lijuan","Griffith Univ, Sch Humanities Languages & Social Sci, Brisbane, Qld, Australia",2022
"Wang, Yuping","Griffith Univ, Sch Humanities Languages & Social Sci, Brisbane, Qld, Australia",2022
"Lu, Stacy, V","Johns Hopkins Bloomberg Sch Publ Hlth, Dept Populat Family & Reprod Hlth, 615 North Wolfe St Room E4543, Baltimore, MD 21205 USA",2022
Mai Hung Dong,"Tra Vinh Univ, Tra Vinh City, Vietnam",2022
"Kang, Hyeonah","Univ Arizona, Tucson, AZ 85721 USA",2022
"Wu, Ying Choon","Univ Calif San Diego, Inst Neural Computat, San Diego, CA 92103 USA",2022
"Li, Bingqin","Univ New South Wales, Social Policy Res Ctr, UNSW, Sydney, NSW, Australia",2022
"Wang, Qiao","Waseda Univ, Fac Sci & Engn, Ctr English Language Educ, 1 Chome 104 Totsukamachi, Shinjuku City, Tokyo 1698050, Japan",2022
"Zhao, Jiayan","Univ Arkansas, Emerging Analyt Ctr, 2801 S Univ Ave, Little Rock, AR 72204 USA",2022
"Wu, Lan","Calif State Univ East Bay, Hayward, CA 94542 USA",2022
"You, Jung S.","Calif State Univ East Bay, Hayward, CA 94542 USA",2022
"Wang, Annie","MIT, Comparat Media Studies, 77 Massachusetts Ave, Cambridge, MA 02139 USA",2022
"Pan, Katharine","MIT, Comparat Media Studies, 77 Massachusetts Ave, Cambridge, MA 02139 USA",2022
"Tan, Philip","MIT, Comparat Media Studies, 77 Massachusetts Ave, Cambridge, MA 02139 USA",2022
"Han, Jee-Hoon","Yonsei Univ, Dept Sport Ind Studies, Seoul, South Korea",2022
"Luo, Jinyu","Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA",2022
"Lei, Jing","Syracuse Univ, Dept Instruct Design Dev & Evaluat, 804 Univ Ave, Syracuse, NY 13244 USA",2022
"Wang, Fei","George Mason Univ, Chem, Fairfax, VA 22030 USA",2022
"Liu, Zhichen","Kookmin Univ, Dept XCultural Studies, Seoul 02707, South Korea",2022
"Fu, Hongli","Kookmin Univ, Dept XCultural Studies, Seoul 02707, South Korea",2022
"Zhu, Weixin","Kookmin Univ, Dept XCultural Studies, Seoul 02707, South Korea",2022
Thi Ngoc Yen Dang,"Univ Leeds, Leeds, W Yorkshire, England",2022
"Sun, Ying","NYU, TESOL, New York, NY 10003 USA",2022
"Zhang, Weiyu","Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore",2022
"Tai, Joanna","Deakin Univ, Geelong, Vic, Australia",2022
"Yang, Yonggao","Prairie View A&M Univ, Dept Comp Sci, Prairie View, TX 77446 USA",2022
"Dang, Thi Ngoc Yen","Univ Leeds, Leeds, England",2022
Quan Nha Hong,"Univ Montreal, Sch Rehabil, Montreal, PQ, Canada",2022
"Gao, Yang","Concordia Univ, Montreal, PQ, Canada",2022
"Tan, Helen","Univ Putra Malaysia, Dept English, Serdang, Selangor, Malaysia",2022
"Lin, Mei","Newcastle Univ, Sch Educ Commun & Language Sci, King George 6 Building,Victoria Rd, Newcastle Upon Tyne NE1 7RU, Northd, England",2022
"Mu, Guanglun Michael","Queensland Univ Technol, Victoria Pk Rd, Kelvin Grove 4059, Australia",2022
"Pang, Bonnie","Univ Bath, Bath, Avon, England",2022
"Pang, Bonnie","Univ Western Sydney, Inst Culture & Soc, Sydney, NSW, Australia",2022
"Chen, Xinjie","Stanford Univ, Grad Sch Educ, Stanford, CA 94305 USA",2022
"Fan, Xitao","Chinese Univ Hong Kong, Sch Humanities & Social Sci, Shenzhen, Guangdong, Peoples R China",2022
"Xu, Xiaohe","Univ Texas San Antonio, Sociol, San Antonio, TX USA",2022
"Liu, Noreena Yi-Chin","Univ Brunei Darussalam, Fac Arts & Social Sci, Gadong, Brunei",2022
"Ying, Darren Chen Yi","Univ Brunei Darussalam, Fac Arts & Social Sci, Gadong, Brunei",2022
"Miao, Kevin Chi-Jen","Auckland Univ Technol, Fac Design & Creat Technol, Auckland, New Zealand",2022
"Miao, Kevin Chi-Jen","Blossom Lab, Dunedin, New Zealand",2022
"Gao, Xuesong (Andy)","Univ New South Wales, Sch Educ, Randwick, NSW, Australia",2022
"Long, Ruth L.","Utah Valley Univ, Dept Chem, 800 W Univ Pkwy, Orem, UT 84058 USA",2022
"Long, Tammy","Michigan State Univ, Dept Plant Biol, E Lansing, MI 48824 USA",2022
"Guo, Lina","Univ Waikato, Div Educ, Hamilton, New Zealand",2022
"Chang, Jordan","Univ Calif Merced, Dept Chem & Biochem, Merced, CA 95343 USA",2022
"Chang, Chia-Lin","Univ North Dakota, Dept Educ Hlth & Behav Studies, Grand Forks, ND 58202 USA",2022
"Long, Melanie G.","Coll Wooster, Dept Econ, 930 Coll Mall, Wooster, OH 44691 USA",2022
"Liu, Xiongyi","Cleveland State Univ, Cleveland, OH 44115 USA",2022
"Song, Hae-Deok","Chung Ang Univ, Dept Educ, Seoul 06974, South Korea",2022
"Cheng, Ming","Edge Hill Univ, Sch Educ, Ormskirk, England",2022
"Xu, Yuwei","UCL, Inst Educ, London, England",2022
"Xu, Yuwei","Univ Nottingham, Sch Educ, Nottingham, England",2022
"Zhao, Yongbin","Int Coll Auckland, Auckland, New Zealand",2022
"Liu, Chunhong","Simon Fraser Univ, Fac Educ, Burnaby, BC, Canada",2022
"Li, Hui-Chuan","Univ Edinburgh, Moray House Sch Educ & Sport, Edinburgh, Midlothian, Scotland",2022
"Hu, Pei","Florida State Univ, Tallahassee, FL 32306 USA",2022
"Hu, Shouping","Florida State Univ, Tallahassee, FL 32306 USA",2022
"Lin, Jia","Univ North Carolina, 110 New West, Chapel Hill, NC 27599 USA",2022
"Zhu, Xiaoxian","Teesside Univ, Business Sch, Middlesbrough, Cleveland, England",2022
"Lin, Athena","Purdue Univ, Sch Engn Educ, W Lafayette, IN 47907 USA",2022
"Kang, Sung 'Pil'","Univ New Mexico, Coll Univ Lib & Learning Sci, Program Org Informat & Learning Sci, Albuquerque, NM 87131 USA",2022
"Chen, Yan","Univ New Mexico, Dept Chem & Biol Engn, Sch Engn, Albuquerque, NM 87131 USA",2022
"Chi, Eva","Univ New Mexico, Dept Chem & Biol Engn, Sch Engn, Albuquerque, NM 87131 USA",2022
"Han, Sang M.","Univ New Mexico, Dept Chem & Biol Engn, Sch Engn, Albuquerque, NM 87131 USA",2022
Tran Thi Thu Hang,"Hanoi Univ Home Affairs, Publ Serv Ctr, Hanoi, Vietnam",2022
"Zhou, Chunfang","Univ Southern Denmark, Ctr Res Sci Educ & Commun, Dept Math & Comp Sci, Odense, Denmark",2022
"Qin, Coral Yiwei","Univ Ottawa, Ottawa, ON, Canada",2022
"Wang, Ruogu J.","Univ Maryland, Dept Counseling Higher Educ & Special Educ, College Pk, MD 20742 USA",2022
"Chen, Liuying","Univ Putra Malaysia, TESL Fac Educ, Seri Kembangan, Selangor, Malaysia",2022
"Qiang, Zhe","Univ Southern Mississippi, Sch Polymer Sci & Engn, 118 Coll Dr, Hattiesburg, MS 39406 USA",2022
"Jia, Xue","Cleveland Clin, Quantitat Hlth Sci, Cleveland, OH USA",2022
"Lin, Shirley","US Naval Acad, Dept Chem, Annapolis, MD 21402 USA",2022
"Ma, Carol","Singapore Univ Social Sci, Singapore, Singapore",2022
"Ma, Sihui","Univ Illinois, Dept Food Sci & Human Nutr, 445 Bevier Hall, 905 S Goodwin Ave, Urbana, IL 61801 USA",2022
"Jin, Jing","Univ Alberta, Elementary Educ, Edmonton, AB, Canada",2022
"Liu, Yina","Univ Alberta, Language & Literacy, Edmonton, AB, Canada",2022
"Lu, Chang","Univ Alberta, Fac Educ, Ctr Res Appl Measurement & Evaluat, Dept Educ Psychol, 6-102 Educ Ctr North, Edmonton, AB T6G 2G5, Canada",2022
"Lin, Shaun","Natl Univ Singapore, Dept Geog, Singapore, Singapore",2022
"Liu, Maike","Erasmus Univ, Erasmus Sch Social & Behav Sci, Rotterdam, Netherlands",2022
"Chang, Shanton","Univ Melbourne, Sch Comp & Informat Syst, Melbourne, Vic 3010, Australia",2022
"Chen, Lilan","Hiroshima Univ, Res Inst Higher Educ, Higashihiroshima, Japan",2022
"Qi, Jing","RMIT Univ, Social & Global Studies Ctr, Melbourne, Vic, Australia",2022
"Hu, Xinye","Florida State Univ, Dept Educ Leadership & Policy Studies, Tallahassee, FL 32306 USA",2022
"Hu, Shouping","Florida State Univ, Dept Educ Leadership & Policy Studies, Tallahassee, FL 32306 USA",2022
"Liu, Jane M.","Pomona Coll, Dept Chem, Claremont, CA 91711 USA",2022
"Tang, Kok-Sing","Curtin Univ, Sch Educ, STEM Educ Res Grp, GPO Box U1987, Perth, WA 6845, Australia",2022
"Wang, Shijun","Univ Tokyo, Tokyo, Japan",2022
"Xu, Xiaoyan","Southwest Jiaotong Univ, 111,North Sect 1,Second Ring Rd, Chengdu 610031, Sichuan, Peoples R China",2022
"Zhang, Hanbo","UCL, UCL Inst Educ, 20 Bedford Way, London WC1H 0AL, England",2022
"Zhang, Jiaqi","Renmin Univ China, 59 Zhongguancun St, Beijing 100872, Peoples R China",2022
"Wang, Bo","Univ Sydney, Sydney Sch Educ & Social Work, Sydney, NSW 2006, Australia",2022
"Liu, Yanhong","Yanshan Univ, Sch Foreign Studies, Qinhuangdao, Peoples R China",2022
"Huang, Peisheng","Univ Queensland, Brisbane, Qld, Australia",2022
"Zhou, Fei","Huaqiao Univ, Coll Business Adm, Quanzhou 362021, Peoples R China",2022
"Mou, Jian","Pusan Natl Univ, Sch Business, Busan 46241, South Korea",2022
"Mou, Jian","Pusan Natl Univ, Sch Business, 2 Busandaehak ro 63beon gil, Busan 46241, South Korea",2022
"Tang, Weizhou","Univ South Carolina, Coll Social Work, Columbia, SC 29208 USA",2022
"Tang, Weizhou","Univ Washington, Sch Nursing, Seattle, WA 98195 USA",2022
"Tang, Weizhou","Univ Washington, Sch Publ Hlth, Hlth Promot Res Ctr, Seattle, WA 98195 USA",2022
"Chang, Doris F.","NYU, Silver Sch Social Work, New York, NY 10003 USA",2022
"Gong, Eleanor Yue","UCLs Fac Educ & Soc, IOE, London, England",2022
"An, Song A.","Univ Texas El Paso, Dept Teacher Educ, 500 W Univ Way,EDUC 601D, El Paso, TX 79968 USA",2022
"Yang, Tianrui","Univ Texas, Tyler Ben & Maytee Fisch Coll Pharm, Tyler, TX 75799 USA",2022
"Huo, Yang","Utah Valley Univ, Org Leadership, Orem, UT 84058 USA",2022
"Xie, Hu","Western Michigan Univ, Kalamazoo, MI 49008 USA",2022
"Liu, Xiaolu","Georgia State Univ, Dept Kinesiol & Hlth, Atlanta, GA 30303 USA",2022
"Feng, Song","Univ Arkansas, Fayetteville, AR 72701 USA",2022
"Yu, Yanning","Northwestern Univ, Sch Educ & Social Policies, Evanston, IL USA",2022
"Yun, Soyoung","Sejong Natl Res Complex, Natl Youth Policy Inst, 370 Sicheong Daero, Sejong Si 30147, South Korea",2022
"Yang, Hyejin","Chung Ang Univ, Seoul, South Korea",2022
"Jiang, Lulu","Univ Malaya, Fac Creat Arts, Kuala Lumpur, Malaysia",2022
"Hu, Luyu","Registered Early Childhood Educator RECE, Toronto, ON, Canada",2022
"Hu, Luyu","Registered Early Childhood Educ RECE, Toronto, ON, Canada",2022
